worker_event_id,worker_id,candidate_id,application_id,requisition_id,event_type,event_date,termination_reason,updated_at,extracted_at
WE-0002332,W-101999,CAND-0041239,APP-0042589,REQ-2025-00521,start,2025-07-28,,2025-07-28T15:16:50Z,2026-05-31T23:59:59Z
WE-0002333,W-102000,CAND-0041338,APP-0042693,REQ-2025-00519,start,2025-07-28,,2025-07-31T09:24:04Z,2026-05-31T23:59:59Z
WE-0002334,W-102001,CAND-0013905,APP-0043018,REQ-2025-00575,start,2025-07-28,,2025-07-30T14:37:11Z,2026-05-31T23:59:59Z
WE-0002335,W-102002,CAND-0041692,APP-0043073,REQ-2025-00527,start,2025-07-28,,2025-07-29T09:13:37Z,2026-05-31T23:59:59Z
WE-0002336,W-102003,CAND-0041704,APP-0043087,REQ-2025-00553,start,2025-07-28,,2025-07-31T13:14:35Z,2026-05-31T23:59:59Z
WE-0002337,W-102004,CAND-0041706,APP-0043089,REQ-2025-00554,start,2025-07-28,,2025-07-31T12:43:25Z,2026-05-31T23:59:59Z
WE-0002338,W-102005,CAND-0041759,APP-0043144,REQ-2025-00479,start,2025-07-28,,2025-07-31T13:47:40Z,2026-05-31T23:59:59Z
WE-0002339,W-102006,CAND-0041932,APP-0043326,REQ-2025-00485,start,2025-07-28,,2025-07-30T12:32:42Z,2026-05-31T23:59:59Z
WE-0002340,W-102007,CAND-0042079,APP-0043482,REQ-2025-00581,start,2025-07-28,,2025-07-28T12:11:53Z,2026-05-31T23:59:59Z
WE-0002341,W-102008,CAND-0042229,APP-0043642,REQ-2025-00482,start,2025-07-28,,2025-07-30T09:29:03Z,2026-05-31T23:59:59Z
WE-0002342,W-102008,CAND-0042229,APP-0043642,REQ-2025-00482,start,2025-07-28,,2025-08-07T19:15:49Z,2026-05-31T23:59:59Z
WE-0002343,W-102009,CAND-0042254,APP-0043670,REQ-2025-00562,start,2025-07-28,,2025-07-31T11:40:35Z,2026-05-31T23:59:59Z
WE-0002344,W-102010,CAND-0042324,APP-0043745,REQ-2025-00553,start,2025-07-28,,2025-07-31T18:30:40Z,2026-05-31T23:59:59Z
WE-0002345,W-102011,CAND-0042345,APP-0043766,REQ-2025-00577,start,2025-07-28,,2025-07-30T11:43:02Z,2026-05-31T23:59:59Z
WE-0002346,W-102012,CAND-0042595,APP-0044031,REQ-2025-00568,start,2025-07-28,,2025-07-29T12:25:32Z,2026-05-31T23:59:59Z
WE-0002347,W-100414,CAND-0008473,APP-0008535,REQ-2024-00237,termination,2025-07-30,voluntary_resignation,2025-08-01T14:43:54Z,2026-05-31T23:59:59Z
WE-0002348,W-101856,CAND-0038837,APP-0040038,REQ-2025-00438,termination,2025-07-30,voluntary_resignation,2025-08-04T18:59:07Z,2026-05-31T23:59:59Z
WE-0002349,W-100306,CAND-0005952,APP-0005983,REQ-2024-00274,termination,2025-08-03,voluntary_resignation,2025-08-08T09:41:01Z,2026-05-31T23:59:59Z
WE-0002350,W-101069,CAND-0022948,APP-0023376,REQ-2024-01014,termination,2025-08-03,involuntary_performance,2025-08-04T14:15:36Z,2026-05-31T23:59:59Z
WE-0002351,W-101332,CAND-0027423,APP-0028028,REQ-2024-01163,termination,2025-08-03,involuntary_restructuring,2025-08-06T13:39:42Z,2026-05-31T23:59:59Z
WE-0002352,W-101433,CAND-0028967,APP-0029644,REQ-2024-01013,termination,2025-08-04,voluntary_resignation,2025-08-09T12:14:28Z,2026-05-31T23:59:59Z
WE-0002353,W-101661,CAND-0032343,APP-0033184,REQ-2025-00041,termination,2025-08-04,voluntary_resignation,2025-08-09T11:18:10Z,2026-05-31T23:59:59Z
WE-0002354,W-102013,CAND-0035841,APP-0036868,REQ-2025-00234,start,2025-08-04,,2025-08-06T08:13:05Z,2026-05-31T23:59:59Z
WE-0002355,W-102014,CAND-0038131,APP-0039287,REQ-2025-00366,start,2025-08-04,,2025-08-06T09:42:31Z,2026-05-31T23:59:59Z
WE-0002356,W-102015,CAND-0039149,APP-0040367,REQ-2024-01000,start,2025-08-04,,2025-08-04T11:35:25Z,2026-05-31T23:59:59Z
WE-0002357,W-102016,CAND-0039423,APP-0040656,REQ-2025-00468,start,2025-08-04,,2025-08-07T14:42:51Z,2026-05-31T23:59:59Z
WE-0002358,W-102016,CAND-0039423,APP-0040656,REQ-2025-00468,start,2025-08-04,,2025-08-15T13:41:14Z,2026-05-31T23:59:59Z
WE-0002359,W-102017,CAND-0027821,APP-0040828,REQ-2025-00478,start,2025-08-04,,2025-08-06T08:57:16Z,2026-05-31T23:59:59Z
WE-0002360,W-102018,CAND-0039675,APP-0040926,REQ-2025-00489,start,2025-08-04,,2025-08-07T14:35:55Z,2026-05-31T23:59:59Z
WE-0002361,W-102019,CAND-0039952,APP-0041219,REQ-2025-00233,start,2025-08-04,,2025-08-06T14:04:13Z,2026-05-31T23:59:59Z
WE-0002362,W-102020,CAND-0039957,APP-0041225,REQ-2025-00332,start,2025-08-04,,2025-08-06T15:49:59Z,2026-05-31T23:59:59Z
WE-0002363,W-102021,CAND-0040176,APP-0041460,REQ-2025-00503,start,2025-08-04,,2025-08-07T16:17:53Z,2026-05-31T23:59:59Z
WE-0002364,W-102022,CAND-0040822,APP-0042148,REQ-2025-00543,start,2025-08-04,,2025-08-06T10:48:50Z,2026-05-31T23:59:59Z
WE-0002365,W-102023,CAND-0030233,APP-0042168,REQ-2025-00386,start,2025-08-04,,2025-08-05T10:46:28Z,2026-05-31T23:59:59Z
WE-0002366,W-102024,CAND-0040877,APP-0042205,REQ-2025-00538,start,2025-08-04,,2025-08-05T09:15:42Z,2026-05-31T23:59:59Z
WE-0002367,W-102025,CAND-0040982,APP-0042316,REQ-2025-00554,start,2025-08-04,,2025-08-06T15:03:04Z,2026-05-31T23:59:59Z
WE-0002368,W-102026,CAND-0041048,APP-0042384,REQ-2025-00530,start,2025-08-04,,2025-08-06T08:27:37Z,2026-05-31T23:59:59Z
WE-0002369,W-102027,CAND-0041244,APP-0042594,REQ-2025-00528,start,2025-08-04,,2025-08-04T16:16:47Z,2026-05-31T23:59:59Z
WE-0002370,W-102028,CAND-0041262,APP-0042612,REQ-2025-00552,start,2025-08-04,,2025-08-04T08:07:38Z,2026-05-31T23:59:59Z
WE-0002371,W-102029,CAND-0041286,APP-0042636,REQ-2025-00571,start,2025-08-04,,2025-08-05T15:51:56Z,2026-05-31T23:59:59Z
WE-0002372,W-102030,CAND-0041308,APP-0042660,REQ-2025-00330,start,2025-08-04,,2025-08-07T16:48:38Z,2026-05-31T23:59:59Z
WE-0002373,W-102031,CAND-0041318,APP-0042671,REQ-2025-00472,start,2025-08-04,,2025-08-06T09:00:32Z,2026-05-31T23:59:59Z
WE-0002374,W-102032,CAND-0041377,APP-0042735,REQ-2025-00571,start,2025-08-04,,2025-08-04T15:59:15Z,2026-05-31T23:59:59Z
WE-0002375,W-102033,CAND-0041467,APP-0042833,REQ-2025-00565,start,2025-08-04,,2025-08-06T18:23:01Z,2026-05-31T23:59:59Z
WE-0002376,W-102034,CAND-0041540,APP-0042909,REQ-2025-00553,start,2025-08-04,,2025-08-04T16:25:35Z,2026-05-31T23:59:59Z
WE-0002377,W-102035,CAND-0041546,APP-0042916,REQ-2025-00567,start,2025-08-04,,2025-08-06T08:07:05Z,2026-05-31T23:59:59Z
WE-0002378,W-102036,CAND-0041573,APP-0042945,REQ-2025-00314,start,2025-08-04,,2025-08-04T19:10:48Z,2026-05-31T23:59:59Z
WE-0002379,W-102037,CAND-0041605,APP-0042979,REQ-2025-00533,start,2025-08-04,,2025-08-05T10:26:54Z,2026-05-31T23:59:59Z
WE-0002380,W-102038,CAND-0041623,APP-0042999,REQ-2025-00558,start,2025-08-04,,2025-08-06T08:54:29Z,2026-05-31T23:59:59Z
WE-0002381,W-102039,CAND-0041758,APP-0043143,REQ-2025-00477,start,2025-08-04,,2025-08-06T19:03:47Z,2026-05-31T23:59:59Z
WE-0002382,W-102040,CAND-0041811,APP-0043199,REQ-2025-00577,start,2025-08-04,,2025-08-07T11:16:57Z,2026-05-31T23:59:59Z
WE-0002383,W-102041,CAND-0041833,APP-0043222,REQ-2025-00357,start,2025-08-04,,2025-08-04T14:00:31Z,2026-05-31T23:59:59Z
WE-0002384,W-102042,CAND-0041908,APP-0043300,REQ-2025-00593,start,2025-08-04,,2025-08-04T13:14:04Z,2026-05-31T23:59:59Z
WE-0002385,W-102043,CAND-0042157,APP-0043568,REQ-2025-00563,start,2025-08-04,,2025-08-05T08:48:10Z,2026-05-31T23:59:59Z
WE-0002386,W-102044,CAND-0042188,APP-0043600,REQ-2025-00601,start,2025-08-04,,2025-08-05T08:55:12Z,2026-05-31T23:59:59Z
WE-0002387,W-102045,CAND-0043143,APP-0044618,REQ-2025-00611,start,2025-08-04,,2025-08-07T09:40:54Z,2026-05-31T23:59:59Z
WE-0002388,W-102046,CAND-0043370,APP-0044858,REQ-2025-00616,start,2025-08-04,,2025-08-04T16:55:19Z,2026-05-31T23:59:59Z
WE-0002389,W-101714,CAND-0034181,APP-0035120,REQ-2025-00198,termination,2025-08-05,voluntary_resignation,2025-08-08T18:42:41Z,2026-05-31T23:59:59Z
WE-0002390,W-100860,CAND-0017100,APP-0017336,REQ-2024-00220,termination,2025-08-06,involuntary_performance,2025-08-08T19:33:24Z,2026-05-31T23:59:59Z
WE-0002391,W-100300,CAND-0000206,APP-0000206,REQ-2024-00032,termination,2025-08-07,voluntary_resignation,2025-08-12T08:38:42Z,2026-05-31T23:59:59Z
WE-0002392,W-101166,CAND-0023578,APP-0024022,REQ-2024-01044,termination,2025-08-08,voluntary_resignation,2025-08-13T19:56:24Z,2026-05-31T23:59:59Z
WE-0002393,W-101828,CAND-0038395,APP-0039568,REQ-2025-00393,termination,2025-08-10,voluntary_resignation,2025-08-11T18:07:58Z,2026-05-31T23:59:59Z
WE-0002394,W-101902,CAND-0040642,APP-0041955,REQ-2025-00490,termination,2025-08-11,voluntary_resignation,2025-08-13T12:20:45Z,2026-05-31T23:59:59Z
WE-0002395,W-101923,CAND-0039747,APP-0041002,REQ-2025-00481,termination,2025-08-11,voluntary_resignation,2025-08-14T15:22:51Z,2026-05-31T23:59:59Z
WE-0002396,W-102047,CAND-0038489,APP-0039668,REQ-2025-00416,start,2025-08-11,,2025-08-14T12:34:57Z,2026-05-31T23:59:59Z
WE-0002397,W-102047,CAND-0038489,APP-0039668,REQ-2025-00416,start,2025-08-11,,2025-08-28T13:20:39Z,2026-05-31T23:59:59Z
WE-0002398,W-102048,CAND-0038522,APP-0039703,REQ-2025-00042,start,2025-08-11,,2025-08-12T14:45:10Z,2026-05-31T23:59:59Z
WE-0002399,W-102049,CAND-0039036,APP-0040248,REQ-2025-00338,start,2025-08-11,,2025-08-12T08:17:36Z,2026-05-31T23:59:59Z
WE-0002400,W-102050,CAND-0039727,APP-0040981,REQ-2025-00454,start,2025-08-11,,2025-08-12T14:47:36Z,2026-05-31T23:59:59Z
WE-0002401,W-102051,CAND-0039985,APP-0041253,REQ-2025-00462,start,2025-08-11,,2025-08-13T14:45:50Z,2026-05-31T23:59:59Z
WE-0002402,W-102052,CAND-0040371,APP-0041669,REQ-2025-00463,start,2025-08-11,,2025-08-13T16:23:00Z,2026-05-31T23:59:59Z
WE-0002403,W-102053,CAND-0034066,APP-0042523,REQ-2025-00570,start,2025-08-11,,2025-08-14T16:21:06Z,2026-05-31T23:59:59Z
WE-0002404,W-102054,CAND-0041274,APP-0042624,REQ-2025-00561,start,2025-08-11,,2025-08-11T16:00:17Z,2026-05-31T23:59:59Z
WE-0002405,W-102055,CAND-0041280,APP-0042630,REQ-2025-00564,start,2025-08-11,,2025-08-12T18:03:51Z,2026-05-31T23:59:59Z
WE-0002406,W-102056,CAND-0041304,APP-0042655,REQ-2025-00182,start,2025-08-11,,2025-08-12T10:14:21Z,2026-05-31T23:59:59Z
WE-0002407,W-102056,CAND-0041304,APP-0042655,REQ-2025-00182,start,2025-08-11,,2025-08-18T14:16:11Z,2026-05-31T23:59:59Z
WE-0002408,W-102057,CAND-0041639,APP-0043015,REQ-2025-00571,start,2025-08-11,,2025-08-14T14:08:58Z,2026-05-31T23:59:59Z
WE-0002409,W-102058,CAND-0041821,APP-0043210,REQ-2025-00588,start,2025-08-11,,2025-08-11T09:59:08Z,2026-05-31T23:59:59Z
WE-0002410,W-102059,CAND-0041890,APP-0043282,REQ-2025-00571,start,2025-08-11,,2025-08-12T09:05:13Z,2026-05-31T23:59:59Z
WE-0002411,W-102060,CAND-0041991,APP-0043388,REQ-2025-00589,start,2025-08-11,,2025-08-12T14:25:35Z,2026-05-31T23:59:59Z
WE-0002412,W-102061,CAND-0042275,APP-0043691,REQ-2025-00587,start,2025-08-11,,2025-08-11T15:30:45Z,2026-05-31T23:59:59Z
WE-0002413,W-102062,CAND-0042431,APP-0043858,REQ-2025-00576,start,2025-08-11,,2025-08-13T10:06:43Z,2026-05-31T23:59:59Z
WE-0002414,W-102063,CAND-0042450,APP-0043877,REQ-2025-00609,start,2025-08-11,,2025-08-11T16:06:40Z,2026-05-31T23:59:59Z
WE-0002415,W-102064,CAND-0042572,APP-0044008,REQ-2025-00504,start,2025-08-11,,2025-08-13T17:22:14Z,2026-05-31T23:59:59Z
WE-0002416,W-102065,CAND-0042808,APP-0044258,REQ-2025-00608,start,2025-08-11,,2025-08-11T09:43:24Z,2026-05-31T23:59:59Z
WE-0002417,W-102066,CAND-0042896,APP-0044351,REQ-2025-00591,start,2025-08-11,,2025-08-14T14:12:58Z,2026-05-31T23:59:59Z
WE-0002418,W-102067,CAND-0043322,APP-0044804,REQ-2025-00635,start,2025-08-11,,2025-08-11T15:32:11Z,2026-05-31T23:59:59Z
WE-0002419,W-102068,CAND-0043464,APP-0044955,REQ-2025-00631,start,2025-08-11,,2025-08-14T14:17:17Z,2026-05-31T23:59:59Z
WE-0002420,W-102069,CAND-0043505,APP-0044996,REQ-2025-00504,start,2025-08-11,,2025-08-11T16:23:38Z,2026-05-31T23:59:59Z
WE-0002421,W-102070,CAND-0043754,APP-0045268,REQ-2025-00231,start,2025-08-11,,2025-08-12T17:05:32Z,2026-05-31T23:59:59Z
WE-0002422,W-102071,CAND-0044277,APP-0045825,REQ-2025-00694,start,2025-08-11,,2025-08-11T16:20:54Z,2026-05-31T23:59:59Z
WE-0002423,W-101937,CAND-0041607,APP-0042982,REQ-2025-00535,termination,2025-08-12,voluntary_resignation,2025-08-12T14:06:40Z,2026-05-31T23:59:59Z
WE-0002424,W-101958,CAND-0040506,APP-0041810,REQ-2025-00525,termination,2025-08-14,voluntary_resignation,2025-08-17T11:08:03Z,2026-05-31T23:59:59Z
WE-0002425,W-100779,CAND-0015806,APP-0016003,REQ-2024-00736,termination,2025-08-15,involuntary_restructuring,2025-08-16T18:29:25Z,2026-05-31T23:59:59Z
WE-0002426,W-101895,CAND-0040014,APP-0041285,REQ-2025-00490,termination,2025-08-15,involuntary_performance,2025-08-18T14:30:23Z,2026-05-31T23:59:59Z
WE-0002427,W-101863,CAND-0039134,APP-0040352,REQ-2025-00441,termination,2025-08-16,involuntary_performance,2025-08-16T11:45:45Z,2026-05-31T23:59:59Z
WE-0002428,W-100364,CAND-0007773,APP-0007824,REQ-2024-00410,termination,2025-08-17,voluntary_resignation,2025-08-21T16:27:36Z,2026-05-31T23:59:59Z
WE-0002429,W-101956,CAND-0040461,APP-0041761,REQ-2025-00475,termination,2025-08-18,voluntary_resignation,2025-08-18T12:41:18Z,2026-05-31T23:59:59Z
WE-0002430,W-102072,CAND-0036292,APP-0037345,REQ-2025-00321,start,2025-08-18,,2025-08-18T15:47:23Z,2026-05-31T23:59:59Z
WE-0002431,W-102073,CAND-0038690,APP-0039880,REQ-2025-00403,start,2025-08-18,,2025-08-18T12:44:13Z,2026-05-31T23:59:59Z
WE-0002432,W-102074,CAND-0039539,APP-0040779,REQ-2025-00238,start,2025-08-18,,2025-08-18T09:50:31Z,2026-05-31T23:59:59Z
WE-0002433,W-102075,CAND-0040395,APP-0041693,REQ-2025-00494,start,2025-08-18,,2025-08-19T14:35:29Z,2026-05-31T23:59:59Z
WE-0002434,W-102076,CAND-0040759,APP-0042080,REQ-2025-00104,start,2025-08-18,,2025-08-20T16:20:34Z,2026-05-31T23:59:59Z
WE-0002435,W-102077,CAND-0041272,APP-0042622,REQ-2025-00556,start,2025-08-18,,2025-08-18T13:46:44Z,2026-05-31T23:59:59Z
WE-0002436,W-102078,CAND-0041363,APP-0042721,REQ-2025-00554,start,2025-08-18,,2025-08-20T08:21:18Z,2026-05-31T23:59:59Z
WE-0002437,W-102079,CAND-0041616,APP-0042992,REQ-2025-00547,start,2025-08-18,,2025-08-18T18:25:44Z,2026-05-31T23:59:59Z
WE-0002438,W-102080,CAND-0041671,APP-0043050,REQ-2025-00421,start,2025-08-18,,2025-08-18T08:13:45Z,2026-05-31T23:59:59Z
WE-0002439,W-102081,CAND-0041809,APP-0043197,REQ-2025-00575,start,2025-08-18,,2025-08-18T13:31:27Z,2026-05-31T23:59:59Z
WE-0002440,W-102082,CAND-0041961,APP-0043357,REQ-2025-00554,start,2025-08-18,,2025-08-21T16:20:28Z,2026-05-31T23:59:59Z
WE-0002441,W-102083,CAND-0042009,APP-0043408,REQ-2024-01188,start,2025-08-18,,2025-08-20T17:35:22Z,2026-05-31T23:59:59Z
WE-0002442,W-102084,CAND-0042272,APP-0043688,REQ-2025-00578,start,2025-08-18,,2025-08-19T18:58:40Z,2026-05-31T23:59:59Z
WE-0002443,W-102085,CAND-0042280,APP-0043696,REQ-2025-00599,start,2025-08-18,,2025-08-18T17:40:06Z,2026-05-31T23:59:59Z
WE-0002444,W-102086,CAND-0042352,APP-0043773,REQ-2025-00582,start,2025-08-18,,2025-08-21T12:41:57Z,2026-05-31T23:59:59Z
WE-0002445,W-102087,CAND-0042373,APP-0043795,REQ-2025-00619,start,2025-08-18,,2025-08-18T16:42:43Z,2026-05-31T23:59:59Z
WE-0002446,W-102088,CAND-0042399,APP-0043824,REQ-2025-00532,start,2025-08-18,,2025-08-18T09:24:09Z,2026-05-31T23:59:59Z
WE-0002447,W-102089,CAND-0042416,APP-0043841,REQ-2025-00559,start,2025-08-18,,2025-08-19T11:28:47Z,2026-05-31T23:59:59Z
WE-0002448,W-102090,CAND-0042454,APP-0043881,REQ-2025-00610,start,2025-08-18,,2025-08-21T10:05:50Z,2026-05-31T23:59:59Z
WE-0002449,W-102091,CAND-0042524,APP-0043956,REQ-2025-00580,start,2025-08-18,,2025-08-21T16:36:56Z,2026-05-31T23:59:59Z
WE-0002450,W-102092,CAND-0042614,APP-0044051,REQ-2025-00607,start,2025-08-18,,2025-08-21T19:30:21Z,2026-05-31T23:59:59Z
WE-0002451,W-102093,CAND-0042929,APP-0044389,REQ-2025-00635,start,2025-08-18,,2025-08-20T14:07:23Z,2026-05-31T23:59:59Z
WE-0002452,W-102094,CAND-0042989,APP-0044454,REQ-2025-00623,start,2025-08-18,,2025-08-20T09:14:09Z,2026-05-31T23:59:59Z
WE-0002453,W-102095,CAND-0043001,APP-0044467,REQ-2025-00635,start,2025-08-18,,2025-08-18T14:33:27Z,2026-05-31T23:59:59Z
WE-0002454,W-102096,CAND-0024034,APP-0044532,REQ-2025-00610,start,2025-08-18,,2025-08-19T16:13:08Z,2026-05-31T23:59:59Z
WE-0002455,W-102097,CAND-0043073,APP-0044542,REQ-2025-00613,start,2025-08-18,,2025-08-20T19:25:54Z,2026-05-31T23:59:59Z
WE-0002456,W-102098,CAND-0043125,APP-0044599,REQ-2025-00585,start,2025-08-18,,2025-08-21T17:28:24Z,2026-05-31T23:59:59Z
WE-0002457,W-102099,CAND-0043222,APP-0044700,REQ-2025-00609,start,2025-08-18,,2025-08-21T08:00:46Z,2026-05-31T23:59:59Z
WE-0002458,W-102100,CAND-0043242,APP-0044721,REQ-2025-00635,start,2025-08-18,,2025-08-19T14:53:51Z,2026-05-31T23:59:59Z
WE-0002459,W-102101,CAND-0043329,APP-0044811,REQ-2025-00646,start,2025-08-18,,2025-08-19T12:19:53Z,2026-05-31T23:59:59Z
WE-0002460,W-102102,CAND-0043392,APP-0044880,REQ-2025-00647,start,2025-08-18,,2025-08-19T16:30:06Z,2026-05-31T23:59:59Z
WE-0002461,W-102103,CAND-0043608,APP-0045109,REQ-2025-00646,start,2025-08-18,,2025-08-18T12:59:04Z,2026-05-31T23:59:59Z
WE-0002462,W-102104,CAND-0043863,APP-0045386,REQ-2025-00643,start,2025-08-18,,2025-08-20T18:12:50Z,2026-05-31T23:59:59Z
WE-0002463,W-102105,CAND-0044085,APP-0045620,REQ-2025-00671,start,2025-08-18,,2025-08-19T08:11:32Z,2026-05-31T23:59:59Z
WE-0002464,W-102106,CAND-0044574,APP-0046146,REQ-2025-00694,start,2025-08-18,,2025-08-18T18:01:59Z,2026-05-31T23:59:59Z
WE-0002465,W-100894,CAND-0017228,APP-0017468,REQ-2024-00756,termination,2025-08-19,involuntary_restructuring,2025-08-22T15:18:25Z,2026-05-31T23:59:59Z
WE-0002466,W-101964,CAND-0041254,APP-0042604,REQ-2025-00539,termination,2025-08-19,voluntary_resignation,2025-08-23T17:38:03Z,2026-05-31T23:59:59Z
WE-0002467,W-101359,CAND-0027732,APP-0028355,REQ-2024-01201,termination,2025-08-21,involuntary_restructuring,2025-08-22T12:58:21Z,2026-05-31T23:59:59Z
WE-0002468,W-101896,CAND-0040023,APP-0041294,REQ-2025-00508,termination,2025-08-21,voluntary_resignation,2025-08-23T10:58:04Z,2026-05-31T23:59:59Z
WE-0002469,W-100466,CAND-0009679,APP-0009759,REQ-2024-00446,termination,2025-08-22,involuntary_performance,2025-08-27T12:23:06Z,2026-05-31T23:59:59Z
WE-0002470,W-101052,CAND-0020777,APP-0021137,REQ-2024-00782,termination,2025-08-22,voluntary_resignation,2025-08-26T12:46:07Z,2026-05-31T23:59:59Z
WE-0002471,W-100324,CAND-0004422,APP-0004437,REQ-2024-00241,termination,2025-08-23,voluntary_resignation,2025-08-26T17:30:01Z,2026-05-31T23:59:59Z
WE-0002472,W-101955,CAND-0040015,APP-0041286,REQ-2025-00490,termination,2025-08-23,voluntary_resignation,2025-08-24T14:50:11Z,2026-05-31T23:59:59Z
WE-0002473,W-101281,CAND-0013843,APP-0026506,REQ-2024-01070,termination,2025-08-24,involuntary_restructuring,2025-08-26T11:48:05Z,2026-05-31T23:59:59Z
WE-0002474,W-102107,CAND-0039366,APP-0040597,REQ-2025-00036,start,2025-08-25,,2025-08-25T14:39:18Z,2026-05-31T23:59:59Z
WE-0002475,W-102108,CAND-0039538,APP-0040778,REQ-2025-00221,start,2025-08-25,,2025-08-26T14:00:32Z,2026-05-31T23:59:59Z
WE-0002476,W-102109,CAND-0039921,APP-0041185,REQ-2025-00486,start,2025-08-25,,2025-08-28T08:04:10Z,2026-05-31T23:59:59Z
WE-0002477,W-102110,CAND-0040349,APP-0041646,REQ-2025-00310,start,2025-08-25,,2025-08-25T16:13:32Z,2026-05-31T23:59:59Z
WE-0002478,W-102111,CAND-0040984,APP-0042318,REQ-2025-00560,start,2025-08-25,,2025-08-25T18:09:01Z,2026-05-31T23:59:59Z
WE-0002479,W-102112,CAND-0041030,APP-0042365,REQ-2025-00498,start,2025-08-25,,2025-08-25T16:38:03Z,2026-05-31T23:59:59Z
WE-0002480,W-102113,CAND-0040558,APP-0042561,REQ-2025-00426,start,2025-08-25,,2025-08-26T13:09:20Z,2026-05-31T23:59:59Z
WE-0002481,W-102114,CAND-0041335,APP-0042689,REQ-2025-00509,start,2025-08-25,,2025-08-28T16:46:14Z,2026-05-31T23:59:59Z
WE-0002482,W-102115,CAND-0041376,APP-0042734,REQ-2025-00571,start,2025-08-25,,2025-08-27T11:46:52Z,2026-05-31T23:59:59Z
WE-0002483,W-102116,CAND-0041490,APP-0042858,REQ-2025-00110,start,2025-08-25,,2025-08-28T08:55:22Z,2026-05-31T23:59:59Z
WE-0002484,W-102117,CAND-0041719,APP-0043103,REQ-2025-00569,start,2025-08-25,,2025-08-25T19:52:57Z,2026-05-31T23:59:59Z
WE-0002485,W-102118,CAND-0042212,APP-0043625,REQ-2025-00294,start,2025-08-25,,2025-08-25T12:46:07Z,2026-05-31T23:59:59Z
WE-0002486,W-102119,CAND-0042362,APP-0043784,REQ-2025-00597,start,2025-08-25,,2025-08-27T17:41:09Z,2026-05-31T23:59:59Z
WE-0002487,W-102120,CAND-0042522,APP-0043954,REQ-2025-00573,start,2025-08-25,,2025-08-26T18:04:19Z,2026-05-31T23:59:59Z
WE-0002488,W-102121,CAND-0042552,APP-0043987,REQ-2024-01084,start,2025-08-25,,2025-08-25T18:21:38Z,2026-05-31T23:59:59Z
WE-0002489,W-102122,CAND-0042708,APP-0044153,REQ-2025-00609,start,2025-08-25,,2025-08-28T17:01:24Z,2026-05-31T23:59:59Z
WE-0002490,W-102123,CAND-0042723,APP-0044169,REQ-2025-00632,start,2025-08-25,,2025-08-25T13:43:29Z,2026-05-31T23:59:59Z
WE-0002491,W-102124,CAND-0042830,APP-0044280,REQ-2025-00636,start,2025-08-25,,2025-08-25T09:53:27Z,2026-05-31T23:59:59Z
WE-0002492,W-102125,CAND-0042968,APP-0044432,REQ-2025-00603,start,2025-08-25,,2025-08-26T18:32:13Z,2026-05-31T23:59:59Z
WE-0002493,W-102126,CAND-0042973,APP-0044438,REQ-2025-00609,start,2025-08-25,,2025-08-26T09:29:31Z,2026-05-31T23:59:59Z
WE-0002494,W-102127,CAND-0042999,APP-0044465,REQ-2025-00634,start,2025-08-25,,2025-08-26T19:59:20Z,2026-05-31T23:59:59Z
WE-0002495,W-102128,CAND-0043065,APP-0044533,REQ-2025-00610,start,2025-08-25,,2025-08-25T12:53:34Z,2026-05-31T23:59:59Z
WE-0002496,W-102129,CAND-0043239,APP-0044718,REQ-2025-00634,start,2025-08-25,,2025-08-26T17:26:12Z,2026-05-31T23:59:59Z
WE-0002497,W-102130,CAND-0043279,APP-0044759,REQ-2025-00536,start,2025-08-25,,2025-08-27T19:06:10Z,2026-05-31T23:59:59Z
WE-0002498,W-102131,CAND-0043317,APP-0044799,REQ-2025-00632,start,2025-08-25,,2025-08-25T13:28:19Z,2026-05-31T23:59:59Z
WE-0002499,W-102132,CAND-0043390,APP-0044878,REQ-2025-00645,start,2025-08-25,,2025-08-27T15:52:05Z,2026-05-31T23:59:59Z
WE-0002500,W-102133,CAND-0043554,APP-0045049,REQ-2025-00290,start,2025-08-25,,2025-08-26T09:47:43Z,2026-05-31T23:59:59Z
WE-0002501,W-102134,CAND-0043602,APP-0045102,REQ-2025-00635,start,2025-08-25,,2025-08-28T11:47:53Z,2026-05-31T23:59:59Z
WE-0002502,W-102135,CAND-0043872,APP-0045395,REQ-2025-00653,start,2025-08-25,,2025-08-26T19:37:55Z,2026-05-31T23:59:59Z
WE-0002503,W-102136,CAND-0043882,APP-0045405,REQ-2025-00657,start,2025-08-25,,2025-08-27T10:53:57Z,2026-05-31T23:59:59Z
WE-0002504,W-102137,CAND-0043984,APP-0045513,REQ-2025-00622,start,2025-08-25,,2025-08-26T12:44:22Z,2026-05-31T23:59:59Z
WE-0002505,W-102138,CAND-0043989,APP-0045518,REQ-2025-00635,start,2025-08-25,,2025-08-26T11:29:52Z,2026-05-31T23:59:59Z
WE-0002506,W-102139,CAND-0044000,APP-0045529,REQ-2025-00653,start,2025-08-25,,2025-08-25T09:25:30Z,2026-05-31T23:59:59Z
WE-0002507,W-102140,CAND-0044138,APP-0045679,REQ-2025-00660,start,2025-08-25,,2025-08-28T11:25:16Z,2026-05-31T23:59:59Z
WE-0002508,W-102141,CAND-0044208,APP-0045752,REQ-2025-00666,start,2025-08-25,,2025-08-27T15:18:37Z,2026-05-31T23:59:59Z
