offer_version_id,offer_id,application_id,requisition_id,offer_cycle_number,offer_version_number,version_reason,offer_status,is_current_version,offer_extended_date,offer_accepted_date,offer_declined_date,offer_withdrawn_date,offer_rescinded_date,candidate_renege_date,proposed_start_date,base_salary,currency
OFR-003310-V2,OFR-003310,APP-0046768,REQ-2025-00719,1,2,negotiation_revision,accepted,false,2025-08-07,2025-08-08,,,,,2025-09-15,100500,USD
OFR-003310-V3,OFR-003310,APP-0046768,REQ-2025-00719,1,3,letter_reissue,accepted,true,2025-08-11,2025-08-11,,,,,2025-09-15,100500,USD
OFR-003311-V1,OFR-003311,APP-0046769,REQ-2025-00720,1,1,initial,accepted,true,2025-08-11,2025-08-12,,,,,2025-09-08,67500,USD
OFR-003312-V1,OFR-003312,APP-0046791,REQ-2025-00328,1,1,initial,accepted,true,2025-08-17,2025-08-19,,,,,2025-09-08,58500,USD
OFR-003313-V1,OFR-003313,APP-0046804,REQ-2025-00656,1,1,initial,accepted,true,2025-08-25,2025-08-27,,,,,2025-10-06,123500,USD
OFR-003314-V1,OFR-003314,APP-0046815,REQ-2025-00680,1,1,initial,declined,true,2025-09-07,,2025-09-10,,,,2025-10-05,130500,USD
OFR-003315-V1,OFR-003315,APP-0046816,REQ-2025-00684,1,1,initial,withdrawn,true,2025-08-06,,,2025-08-08,,,2025-09-03,56000,USD
OFR-003316-V1,OFR-003316,APP-0046821,REQ-2025-00704,1,1,initial,accepted,true,2025-08-25,2025-08-28,,,,,2025-09-22,79000,USD
OFR-003317-V1,OFR-003317,APP-0046826,REQ-2025-00707,1,1,initial,withdrawn,true,2025-08-14,,,2025-08-17,,,2025-09-11,132000,USD
OFR-003318-V1,OFR-003318,APP-0046839,REQ-2025-00717,1,1,initial,declined,true,2025-08-14,,2025-08-15,,,,2025-09-11,83000,USD
OFR-003319-V1,OFR-003319,APP-0046847,REQ-2025-00724,1,1,initial,accepted,true,2025-08-24,2025-08-27,,,,,2025-09-29,127000,USD
OFR-003320-V1,OFR-003320,APP-0046860,REQ-2025-00102,1,1,initial,accepted,false,2025-10-01,2025-10-03,,,,,2025-10-20,68000,USD
OFR-003320-V2,OFR-003320,APP-0046860,REQ-2025-00102,1,2,salary_correction,accepted,true,2025-10-11,2025-10-11,,,,,2025-10-20,67500,USD
OFR-003321-V1,OFR-003321,APP-0046869,REQ-2025-00400,1,1,initial,accepted,true,2025-09-05,2025-09-09,,,,,2025-10-13,102000,USD
OFR-003322-V1,OFR-003322,APP-0046872,REQ-2025-00541,1,1,initial,accepted,false,2025-08-15,2025-08-20,,,,,2025-09-08,57000,USD
OFR-003322-V2,OFR-003322,APP-0046872,REQ-2025-00541,1,2,start_date_revision,accepted,true,2025-08-26,2025-08-26,,,,,2025-09-22,57000,USD
OFR-003323-V1,OFR-003323,APP-0046889,REQ-2025-00680,1,1,initial,accepted,false,2025-09-24,2025-10-02,,,,,2025-11-03,113500,USD
OFR-003323-V2,OFR-003323,APP-0046889,REQ-2025-00680,1,2,salary_correction,accepted,true,2025-10-07,2025-10-07,,,,,2025-11-03,114100,USD
OFR-003324-V1,OFR-003324,APP-0046892,REQ-2025-00686,1,1,initial,withdrawn,true,2025-08-10,,,2025-08-15,,,2025-09-07,68500,USD
OFR-003325-V1,OFR-003325,APP-0046904,REQ-2025-00705,1,1,initial,withdrawn,true,2025-08-16,,,2025-08-17,,,2025-09-13,103500,USD
OFR-003326-V1,OFR-003326,APP-0046917,REQ-2025-00728,1,1,initial,withdrawn,true,2025-08-12,,,2025-08-16,,,2025-09-09,68000,USD
OFR-003327-V1,OFR-003327,APP-0046919,REQ-2025-00728,1,1,initial,accepted,true,2025-08-12,2025-08-14,,,,,2025-09-08,64000,USD
OFR-003328-V1,OFR-003328,APP-0046937,REQ-2025-00380,1,1,initial,declined,true,2025-08-27,,2025-08-29,,,,2025-09-24,96000,USD
OFR-003329-V1,OFR-003329,APP-0046945,REQ-2025-00502,1,1,initial,reneged,true,2025-08-17,2025-08-22,,,,2025-09-30,2025-10-13,156500,USD
OFR-003330-V1,OFR-003330,APP-0046970,REQ-2025-00693,1,1,initial,superseded,false,2025-08-25,,,,,,2025-09-29,102500,USD
OFR-003330-V2,OFR-003330,APP-0046970,REQ-2025-00693,1,2,negotiation_revision,accepted,false,2025-08-27,2025-08-28,,,,,2025-09-29,106000,USD
OFR-003330-V3,OFR-003330,APP-0046970,REQ-2025-00693,1,3,letter_reissue,accepted,true,2025-09-02,2025-09-02,,,,,2025-09-29,106000,USD
OFR-003331-V1,OFR-003331,APP-0046972,REQ-2025-00698,1,1,initial,accepted,true,2025-08-17,2025-08-18,,,,,2025-09-15,98500,USD
OFR-003332-V1,OFR-003332,APP-0046978,REQ-2025-00713,1,1,initial,superseded,false,2025-09-11,,,,,,2025-10-27,127500,USD
OFR-003332-V2,OFR-003332,APP-0046978,REQ-2025-00713,1,2,negotiation_revision,accepted,false,2025-09-13,2025-09-14,,,,,2025-10-27,137500,USD
OFR-003332-V3,OFR-003332,APP-0046978,REQ-2025-00713,1,3,start_date_revision,accepted,true,2025-09-18,2025-09-18,,,,,2025-11-17,137500,USD
OFR-003333-V1,OFR-003333,APP-0046992,REQ-2024-01179,1,1,initial,superseded,false,2025-08-27,,,,,,2025-09-22,60500,USD
OFR-003333-V2,OFR-003333,APP-0046992,REQ-2024-01179,1,2,negotiation_revision,accepted,false,2025-08-28,2025-08-30,,,,,2025-09-22,65000,USD
OFR-003333-V3,OFR-003333,APP-0046992,REQ-2024-01179,1,3,letter_reissue,accepted,true,2025-09-04,2025-09-04,,,,,2025-09-22,65000,USD
OFR-003334-V1,OFR-003334,APP-0046993,REQ-2024-01180,1,1,initial,superseded,false,2025-09-10,,,,,,2025-10-06,85500,USD
OFR-003334-V2,OFR-003334,APP-0046993,REQ-2024-01180,1,2,negotiation_revision,accepted,false,2025-09-11,2025-09-16,,,,,2025-10-06,88500,USD
OFR-003334-V3,OFR-003334,APP-0046993,REQ-2024-01180,1,3,start_date_revision,accepted,true,2025-09-19,2025-09-19,,,,,2025-10-27,88500,USD
OFR-003335-V1,OFR-003335,APP-0047012,REQ-2025-00464,1,1,initial,accepted,true,2025-08-20,2025-08-22,,,,,2025-09-29,96500,USD
OFR-003336-V1,OFR-003336,APP-0047031,REQ-2025-00667,1,1,initial,accepted,true,2025-08-21,2025-08-22,,,,,2025-09-22,108000,USD
OFR-003337-V1,OFR-003337,APP-0047050,REQ-2025-00709,1,1,initial,accepted,false,2025-08-26,2025-08-31,,,,,2025-10-20,192000,USD
OFR-003337-V2,OFR-003337,APP-0047050,REQ-2025-00709,1,2,salary_correction,accepted,true,2025-09-09,2025-09-09,,,,,2025-10-20,190800,USD
OFR-003338-V1,OFR-003338,APP-0047053,REQ-2025-00711,1,1,initial,withdrawn,true,2025-08-14,,,2025-08-19,,,2025-09-11,102000,USD
OFR-003339-V1,OFR-003339,APP-0047059,REQ-2025-00717,1,1,initial,accepted,true,2025-08-13,2025-08-14,,,,,2025-09-08,77500,USD
OFR-003340-V1,OFR-003340,APP-0047061,REQ-2025-00721,1,1,initial,withdrawn,true,2025-08-28,,,2025-08-30,,,2025-09-25,104000,USD
OFR-003341-V1,OFR-003341,APP-0047076,REQ-2025-00727,1,1,initial,accepted,false,2025-08-20,2025-08-21,,,,,2025-09-22,100500,USD
OFR-003341-V2,OFR-003341,APP-0047076,REQ-2025-00727,1,2,letter_reissue,accepted,true,2025-08-24,2025-08-24,,,,,2025-09-22,100500,USD
OFR-003342-V1,OFR-003342,APP-0047121,REQ-2025-00693,1,1,initial,declined,true,2025-08-21,,2025-08-23,,,,2025-09-18,97000,USD
OFR-003343-V1,OFR-003343,APP-0047134,REQ-2025-00717,1,1,initial,accepted,true,2025-08-21,2025-08-23,,,,,2025-09-22,82000,USD
OFR-003344-V1,OFR-003344,APP-0047137,REQ-2025-00719,1,1,initial,reneged,true,2025-08-16,2025-08-19,,,,2025-09-21,2025-09-29,98000,USD
OFR-003345-V1,OFR-003345,APP-0047148,REQ-2025-00728,1,1,initial,withdrawn,true,2025-08-13,,,2025-08-16,,,2025-09-10,64000,USD
OFR-003346-V1,OFR-003346,APP-0047156,REQ-2025-00741,1,1,initial,accepted,true,2025-08-12,2025-08-20,,,,,2025-09-15,56000,USD
OFR-003347-V1,OFR-003347,APP-0047180,REQ-2025-00456,1,1,initial,accepted,false,2025-08-21,2025-08-22,,,,,2025-09-15,83000,USD
OFR-003347-V2,OFR-003347,APP-0047180,REQ-2025-00456,1,2,start_date_revision,accepted,true,2025-08-30,2025-08-30,,,,,2025-09-29,83000,USD
OFR-003348-V1,OFR-003348,APP-0047191,REQ-2025-00604,1,1,initial,superseded,false,2025-09-08,,,,,,2025-10-06,91500,USD
OFR-003348-V2,OFR-003348,APP-0047191,REQ-2025-00604,1,2,negotiation_revision,declined,true,2025-09-10,,2025-09-11,,,,2025-10-06,95500,USD
OFR-003349-V1,OFR-003349,APP-0047224,REQ-2025-00719,1,1,initial,withdrawn,true,2025-08-16,,,2025-08-21,,,2025-09-13,90500,USD
OFR-003350-V1,OFR-003350,APP-0047230,REQ-2025-00726,1,1,initial,accepted,false,2025-08-18,2025-08-23,,,,,2025-09-22,95000,USD
OFR-003350-V2,OFR-003350,APP-0047230,REQ-2025-00726,1,2,letter_reissue,accepted,true,2025-09-04,2025-09-04,,,,,2025-09-22,95000,USD
OFR-003351-V1,OFR-003351,APP-0047277,REQ-2025-00706,1,1,initial,accepted,true,2025-08-24,2025-08-27,,,,,2025-09-22,82000,USD
OFR-003352-V1,OFR-003352,APP-0047295,REQ-2025-00721,1,1,initial,accepted,false,2025-08-22,2025-08-23,,,,,2025-09-29,96000,USD
OFR-003352-V2,OFR-003352,APP-0047295,REQ-2025-00721,1,2,letter_reissue,accepted,true,2025-08-27,2025-08-27,,,,,2025-09-29,96000,USD
OFR-003353-V1,OFR-003353,APP-0047297,REQ-2025-00725,1,1,initial,accepted,true,2025-08-17,2025-08-20,,,,,2025-09-22,140000,USD
OFR-003354-V1,OFR-003354,APP-0047300,REQ-2025-00731,1,1,initial,superseded,false,2025-08-19,,,,,,2025-09-22,110000,USD
OFR-003354-V2,OFR-003354,APP-0047300,REQ-2025-00731,1,2,negotiation_revision,accepted,false,2025-08-20,2025-08-21,,,,,2025-09-22,118000,USD
OFR-003354-V3,OFR-003354,APP-0047300,REQ-2025-00731,1,3,letter_reissue,rescinded,true,2025-08-31,2025-08-31,,,2025-09-04,,2025-09-22,118000,USD
OFR-003355-V1,OFR-003355,APP-0047316,REQ-2025-00008,1,1,initial,accepted,false,2025-09-04,2025-09-08,,,,,2025-11-10,217500,USD
OFR-003355-V2,OFR-003355,APP-0047316,REQ-2025-00008,1,2,salary_correction,accepted,true,2025-09-11,2025-09-11,,,,,2025-11-10,216300,USD
OFR-003356-V1,OFR-003356,APP-0047326,REQ-2025-00495,1,1,initial,accepted,true,2025-08-21,2025-08-23,,,,,2025-09-29,100500,USD
OFR-003357-V1,OFR-003357,APP-0047327,REQ-2025-00551,1,1,initial,accepted,false,2025-08-29,2025-09-01,,,,,2025-10-13,128500,USD
OFR-003357-V2,OFR-003357,APP-0047327,REQ-2025-00551,1,2,salary_correction,accepted,true,2025-09-12,2025-09-12,,,,,2025-10-13,130100,USD
OFR-003358-V1,OFR-003358,APP-0047359,REQ-2025-00721,1,1,initial,accepted,true,2025-08-23,2025-08-27,,,,,2025-09-29,87500,USD
OFR-003359-V1,OFR-003359,APP-0047408,REQ-2025-00534,1,1,initial,accepted,true,2025-08-23,2025-08-27,,,,,2025-09-15,74500,USD
OFR-003360-V1,OFR-003360,APP-0047438,REQ-2025-00716,1,1,initial,reneged,true,2025-08-28,2025-08-29,,,,2025-09-02,2025-10-06,82000,USD
OFR-003361-V1,OFR-003361,APP-0047439,REQ-2025-00717,1,1,initial,superseded,false,2025-08-24,,,,,,2025-09-22,80500,USD
OFR-003361-V2,OFR-003361,APP-0047439,REQ-2025-00717,1,2,negotiation_revision,accepted,false,2025-08-25,2025-08-26,,,,,2025-09-22,84500,USD
OFR-003361-V3,OFR-003361,APP-0047439,REQ-2025-00717,1,3,letter_reissue,accepted,true,2025-09-10,2025-09-10,,,,,2025-09-22,84500,USD
OFR-003362-V1,OFR-003362,APP-0047450,REQ-2025-00727,1,1,initial,accepted,true,2025-08-29,2025-08-30,,,,,2025-09-29,90000,USD
OFR-003363-V1,OFR-003363,APP-0047462,REQ-2025-00744,1,1,initial,accepted,true,2025-08-19,2025-08-20,,,,,2025-09-15,67500,USD
OFR-003364-V1,OFR-003364,APP-0047486,REQ-2025-00289,1,1,initial,declined,true,2025-11-10,,2025-11-13,,,,2025-12-08,195000,USD
OFR-003365-V1,OFR-003365,APP-0047536,REQ-2025-00744,1,1,initial,withdrawn,true,2025-08-21,,,2025-08-22,,,2025-09-18,69000,USD
OFR-003366-V1,OFR-003366,APP-0047548,REQ-2025-00763,1,1,initial,accepted,true,2025-09-10,2025-09-16,,,,,2025-10-13,105500,USD
OFR-003367-V1,OFR-003367,APP-0047549,REQ-2025-00766,1,1,initial,accepted,true,2025-08-20,2025-08-22,,,,,2025-09-15,61500,USD
OFR-003368-V1,OFR-003368,APP-0047557,REQ-2025-00249,1,1,initial,accepted,true,2025-09-03,2025-09-06,,,,,2025-10-13,147500,USD
OFR-003369-V1,OFR-003369,APP-0047580,REQ-2025-00714,1,1,initial,accepted,true,2025-09-07,2025-09-09,,,,,2025-10-06,78500,USD
OFR-003370-V1,OFR-003370,APP-0047591,REQ-2025-00731,1,1,initial,superseded,false,2025-08-28,,,,,,2025-09-25,99000,USD
OFR-003370-V2,OFR-003370,APP-0047591,REQ-2025-00731,1,2,negotiation_revision,declined,true,2025-08-30,,2025-09-03,,,,2025-09-25,103000,USD
OFR-003371-V1,OFR-003371,APP-0047608,REQ-2025-00760,1,1,initial,accepted,true,2025-08-29,2025-09-01,,,,,2025-10-06,101500,USD
OFR-003372-V1,OFR-003372,APP-0047613,REQ-2025-00766,1,1,initial,reneged,true,2025-08-29,2025-08-31,,,,2025-09-07,2025-09-15,53500,USD
OFR-003373-V1,OFR-003373,APP-0047645,REQ-2025-00715,1,1,initial,superseded,false,2025-09-19,,,,,,2025-10-27,116500,USD
OFR-003373-V2,OFR-003373,APP-0047645,REQ-2025-00715,1,2,negotiation_revision,accepted,false,2025-09-21,2025-09-23,,,,,2025-10-27,125000,USD
OFR-003373-V3,OFR-003373,APP-0047645,REQ-2025-00715,1,3,salary_correction,accepted,true,2025-10-08,2025-10-08,,,,,2025-10-27,125600,USD
OFR-003374-V1,OFR-003374,APP-0047650,REQ-2025-00721,1,1,initial,withdrawn,true,2025-08-27,,,2025-08-31,,,2025-09-24,99500,USD
OFR-003375-V1,OFR-003375,APP-0047651,REQ-2025-00721,1,1,initial,accepted,true,2025-08-27,2025-08-28,,,,,2025-10-13,98000,USD
OFR-003376-V1,OFR-003376,APP-0047662,REQ-2025-00750,1,1,initial,accepted,true,2025-08-26,2025-08-28,,,,,2025-09-22,71000,USD
OFR-003377-V1,OFR-003377,APP-0047667,REQ-2025-00759,1,1,initial,accepted,true,2025-08-27,2025-08-28,,,,,2025-09-22,43000,USD
OFR-003378-V1,OFR-003378,APP-0047678,REQ-2024-00828,1,1,initial,declined,true,2025-09-17,,2025-09-26,,,,2025-10-15,113500,USD
OFR-003379-V1,OFR-003379,APP-0047686,REQ-2025-00196,1,1,initial,accepted,true,2025-09-21,2025-09-23,,,,,2025-10-20,122000,USD
OFR-003380-V1,OFR-003380,APP-0047692,REQ-2025-00383,1,1,initial,superseded,false,2025-10-11,,,,,,2025-12-29,255000,USD
OFR-003380-V2,OFR-003380,APP-0047692,REQ-2025-00383,1,2,negotiation_revision,accepted,false,2025-10-12,2025-10-15,,,,,2025-12-29,268500,USD
OFR-003380-V3,OFR-003380,APP-0047692,REQ-2025-00383,1,3,letter_reissue,accepted,true,2025-10-20,2025-10-20,,,,,2025-12-29,268500,USD
OFR-003381-V1,OFR-003381,APP-0047697,REQ-2025-00514,1,1,initial,rescinded,true,2025-09-04,2025-09-09,,,2025-09-15,,2025-10-13,102500,USD
OFR-003382-V1,OFR-003382,APP-0047698,REQ-2025-00516,1,1,initial,accepted,true,2025-08-30,2025-09-02,,,,,2025-10-06,103500,USD
OFR-003383-V1,OFR-003383,APP-0047700,REQ-2025-00602,1,1,initial,accepted,true,2025-09-29,2025-10-03,,,,,2025-10-27,96500,USD
OFR-003384-V1,OFR-003384,APP-0047704,REQ-2025-00683,1,1,initial,accepted,true,2025-08-30,2025-08-31,,,,,2025-09-22,68500,USD
OFR-003385-V1,OFR-003385,APP-0047710,REQ-2025-00702,1,1,initial,accepted,false,2025-08-31,2025-09-03,,,,,2025-09-29,105500,USD
OFR-003385-V2,OFR-003385,APP-0047710,REQ-2025-00702,1,2,salary_correction,accepted,true,2025-09-07,2025-09-07,,,,,2025-09-29,105200,USD
OFR-003386-V1,OFR-003386,APP-0047715,REQ-2025-00716,1,1,initial,withdrawn,true,2025-08-29,,,2025-08-31,,,2025-09-26,92500,USD
OFR-003387-V1,OFR-003387,APP-0047725,REQ-2025-00727,1,1,initial,accepted,true,2025-08-24,2025-08-29,,,,,2025-09-22,103500,USD
OFR-003388-V1,OFR-003388,APP-0047744,REQ-2025-00766,1,1,initial,accepted,true,2025-08-28,2025-08-31,,,,,2025-09-15,55000,USD
OFR-003389-V1,OFR-003389,APP-0047752,REQ-2025-00778,1,1,initial,superseded,false,2025-08-30,,,,,,2025-10-06,103000,USD
OFR-003389-V2,OFR-003389,APP-0047752,REQ-2025-00778,1,2,negotiation_revision,accepted,true,2025-08-31,2025-09-02,,,,,2025-10-06,110000,USD
OFR-003390-V1,OFR-003390,APP-0047757,REQ-2025-00084,1,1,initial,declined,true,2025-10-15,,2025-10-19,,,,2025-11-12,105500,USD
OFR-003391-V1,OFR-003391,APP-0047762,REQ-2025-00257,1,1,initial,superseded,false,2025-09-21,,,,,,2025-10-19,184000,USD
OFR-003391-V2,OFR-003391,APP-0047762,REQ-2025-00257,1,2,negotiation_revision,withdrawn,true,2025-09-23,,,2025-09-25,,,2025-10-19,189500,USD
OFR-003392-V1,OFR-003392,APP-0047763,REQ-2025-00281,1,1,initial,accepted,true,2025-10-07,2025-10-11,,,,,2025-11-10,161000,USD
OFR-003393-V1,OFR-003393,APP-0047788,REQ-2025-00697,1,1,initial,superseded,false,2025-09-20,,,,,,2025-10-27,113000,USD
OFR-003393-V2,OFR-003393,APP-0047788,REQ-2025-00697,1,2,negotiation_revision,accepted,true,2025-09-21,2025-09-24,,,,,2025-10-27,121500,USD
OFR-003394-V1,OFR-003394,APP-0047789,REQ-2025-00699,1,1,initial,accepted,true,2025-09-16,2025-09-21,,,,,2025-12-01,268500,USD
OFR-003395-V1,OFR-003395,APP-0047799,REQ-2025-00733,1,1,initial,accepted,true,2025-08-28,2025-08-29,,,,,2025-09-29,127000,USD
OFR-003396-V1,OFR-003396,APP-0047801,REQ-2025-00734,1,1,initial,accepted,true,2025-09-03,2025-09-06,,,,,2025-10-06,82500,USD
OFR-003397-V1,OFR-003397,APP-0047825,REQ-2025-00273,1,1,initial,declined,true,2025-09-05,,2025-09-10,,,,2025-10-03,80000,USD
OFR-003398-V1,OFR-003398,APP-0047834,REQ-2025-00435,1,1,initial,declined,true,2025-09-14,,2025-09-19,,,,2025-10-12,85000,USD
OFR-003399-V1,OFR-003399,APP-0047842,REQ-2025-00614,1,1,initial,accepted,true,2025-09-16,2025-09-19,,,,,2025-10-13,95000,USD
OFR-003400-V1,OFR-003400,APP-0047858,REQ-2025-00735,1,1,initial,withdrawn,true,2025-08-30,,,2025-09-01,,,2025-09-27,108500,USD
OFR-003401-V1,OFR-003401,APP-0047865,REQ-2025-00744,1,1,initial,superseded,false,2025-08-18,,,,,,2025-09-22,72500,USD
OFR-003401-V2,OFR-003401,APP-0047865,REQ-2025-00744,1,2,negotiation_revision,accepted,true,2025-08-19,2025-08-21,,,,,2025-09-22,77500,USD
OFR-003402-V1,OFR-003402,APP-0047866,REQ-2025-00746,1,1,initial,rescinded,true,2025-08-23,2025-08-24,,,2025-09-11,,2025-09-15,94500,USD
OFR-003403-V1,OFR-003403,APP-0047870,REQ-2025-00750,1,1,initial,accepted,true,2025-08-29,2025-09-01,,,,,2025-09-29,71500,USD
OFR-003404-V1,OFR-003404,APP-0047875,REQ-2025-00754,1,1,initial,accepted,true,2025-08-23,2025-08-25,,,,,2025-09-22,65500,USD
OFR-003405-V1,OFR-003405,APP-0047957,REQ-2025-00766,1,1,initial,accepted,true,2025-08-23,2025-08-24,,,,,2025-09-08,55000,USD
OFR-003406-V1,OFR-003406,APP-0047962,REQ-2025-00777,1,1,initial,superseded,false,2025-08-26,,,,,,2025-09-15,45500,USD
OFR-003406-V2,OFR-003406,APP-0047962,REQ-2025-00777,1,2,negotiation_revision,accepted,true,2025-08-29,2025-08-30,,,,,2025-09-15,48000,USD
OFR-003407-V1,OFR-003407,APP-0047992,REQ-2025-00695,1,1,initial,superseded,false,2025-09-17,,,,,,2025-10-20,89000,USD
OFR-003407-V2,OFR-003407,APP-0047992,REQ-2025-00695,1,2,negotiation_revision,accepted,true,2025-09-18,2025-09-21,,,,,2025-10-20,92500,USD
OFR-003408-V1,OFR-003408,APP-0047995,REQ-2025-00702,1,1,initial,declined,true,2025-09-08,,2025-09-12,,,,2025-10-06,104000,USD
OFR-003409-V1,OFR-003409,APP-0048002,REQ-2025-00731,1,1,initial,withdrawn,true,2025-09-03,,,2025-09-04,,,2025-10-01,113500,USD
OFR-003410-V1,OFR-003410,APP-0048026,REQ-2025-00760,1,1,initial,withdrawn,true,2025-08-31,,,2025-09-02,,,2025-09-28,103500,USD
OFR-003411-V1,OFR-003411,APP-0048027,REQ-2025-00760,1,1,initial,withdrawn,true,2025-08-30,,,2025-09-03,,,2025-09-27,111000,USD
OFR-003412-V1,OFR-003412,APP-0048030,REQ-2025-00760,1,1,initial,accepted,false,2025-08-31,2025-09-01,,,,,2025-09-29,112000,USD
OFR-003412-V2,OFR-003412,APP-0048030,REQ-2025-00760,1,2,start_date_revision,accepted,true,2025-09-10,2025-09-10,,,,,2025-10-20,112000,USD
OFR-003413-V1,OFR-003413,APP-0048031,REQ-2025-00760,1,1,initial,accepted,false,2025-08-30,2025-08-31,,,,,2025-09-29,106000,USD
OFR-003413-V2,OFR-003413,APP-0048031,REQ-2025-00760,1,2,start_date_revision,accepted,true,2025-09-04,2025-09-04,,,,,2025-10-13,106000,USD
OFR-003414-V1,OFR-003414,APP-0048034,REQ-2025-00771,1,1,initial,declined,true,2025-08-29,,2025-09-02,,,,2025-09-26,108000,USD
OFR-003415-V1,OFR-003415,APP-0048038,REQ-2025-00772,1,1,initial,accepted,true,2025-08-30,2025-09-02,,,,,2025-10-20,140000,USD
OFR-003416-V1,OFR-003416,APP-0048040,REQ-2025-00774,1,1,initial,accepted,false,2025-09-01,2025-09-02,,,,,2025-09-29,60000,USD
OFR-003416-V2,OFR-003416,APP-0048040,REQ-2025-00774,1,2,start_date_revision,accepted,true,2025-09-08,2025-09-08,,,,,2025-10-20,60000,USD
OFR-003417-V1,OFR-003417,APP-0048044,REQ-2025-00778,1,1,initial,superseded,false,2025-08-29,,,,,,2025-09-26,93000,USD
OFR-003417-V2,OFR-003417,APP-0048044,REQ-2025-00778,1,2,negotiation_revision,declined,true,2025-08-30,,2025-08-31,,,,2025-09-26,98500,USD
OFR-003418-V1,OFR-003418,APP-0048057,REQ-2025-00114,1,1,initial,superseded,false,2025-09-11,,,,,,2025-10-13,80000,USD
OFR-003418-V2,OFR-003418,APP-0048057,REQ-2025-00114,1,2,negotiation_revision,accepted,true,2025-09-12,2025-09-13,,,,,2025-10-13,85000,USD
OFR-003419-V1,OFR-003419,APP-0048086,REQ-2025-00676,1,1,initial,superseded,false,2025-08-30,,,,,,2025-10-06,111500,USD
OFR-003419-V2,OFR-003419,APP-0048086,REQ-2025-00676,1,2,negotiation_revision,accepted,true,2025-08-31,2025-09-01,,,,,2025-10-06,115000,USD
OFR-003420-V1,OFR-003420,APP-0048116,REQ-2025-00767,1,1,initial,accepted,true,2025-09-11,2025-09-12,,,,,2025-10-06,102000,USD
OFR-003421-V1,OFR-003421,APP-0048122,REQ-2025-00773,1,1,initial,superseded,false,2025-08-29,,,,,,2025-10-13,141000,USD
OFR-003421-V2,OFR-003421,APP-0048122,REQ-2025-00773,1,2,negotiation_revision,accepted,true,2025-09-01,2025-09-02,,,,,2025-10-13,150000,USD
OFR-003422-V1,OFR-003422,APP-0048172,REQ-2025-00765,1,1,initial,accepted,true,2025-09-23,2025-09-27,,,,,2025-11-03,135500,USD
OFR-003423-V1,OFR-003423,APP-0048177,REQ-2025-00769,1,1,initial,superseded,false,2025-08-26,,,,,,2025-09-29,68500,USD
OFR-003423-V2,OFR-003423,APP-0048177,REQ-2025-00769,1,2,negotiation_revision,accepted,false,2025-08-28,2025-08-29,,,,,2025-09-29,72500,USD
OFR-003423-V3,OFR-003423,APP-0048177,REQ-2025-00769,1,3,start_date_revision,accepted,true,2025-09-01,2025-09-01,,,,,2025-10-13,72500,USD
OFR-003424-V1,OFR-003424,APP-0048182,REQ-2025-00775,1,1,initial,superseded,false,2025-09-29,,,,,,2025-10-27,98500,USD
OFR-003424-V2,OFR-003424,APP-0048182,REQ-2025-00775,1,2,negotiation_revision,accepted,true,2025-10-02,2025-10-07,,,,,2025-10-27,103500,USD
OFR-003425-V1,OFR-003425,APP-0048217,REQ-2025-00682,1,1,initial,accepted,true,2025-10-09,2025-10-11,,,,,2025-12-01,185000,USD
OFR-003426-V1,OFR-003426,APP-0048219,REQ-2025-00702,1,1,initial,accepted,true,2025-08-30,2025-09-12,,,,,2025-10-13,105500,USD
OFR-003427-V1,OFR-003427,APP-0048224,REQ-2025-00732,1,1,initial,accepted,false,2025-09-07,2025-09-08,,,,,2025-10-13,131500,USD
OFR-003427-V2,OFR-003427,APP-0048224,REQ-2025-00732,1,2,start_date_revision,accepted,true,2025-09-11,2025-09-11,,,,,2025-10-27,131500,USD
OFR-003428-V1,OFR-003428,APP-0048242,REQ-2025-00762,1,1,initial,accepted,true,2025-08-28,2025-08-30,,,,,2025-09-29,68500,USD
OFR-003429-V1,OFR-003429,APP-0048249,REQ-2025-00771,1,1,initial,accepted,true,2025-09-03,2025-09-06,,,,,2025-10-13,106000,USD
OFR-003430-V1,OFR-003430,APP-0048257,REQ-2025-00790,1,1,initial,accepted,true,2025-08-26,2025-08-28,,,,,2025-09-22,49000,USD
OFR-003431-V1,OFR-003431,APP-0048263,REQ-2025-00793,1,1,initial,accepted,true,2025-09-02,2025-09-04,,,,,2025-10-06,93000,USD
OFR-003432-V1,OFR-003432,APP-0048264,REQ-2025-00793,1,1,initial,accepted,true,2025-08-29,2025-09-04,,,,,2025-10-06,95000,USD
OFR-003433-V1,OFR-003433,APP-0048271,REQ-2025-00796,1,1,initial,declined,true,2025-09-01,,2025-09-02,,,,2025-09-29,82500,USD
OFR-003434-V1,OFR-003434,APP-0048295,REQ-2025-00692,1,1,initial,accepted,true,2025-09-16,2025-09-18,,,,,2025-10-27,124500,USD
OFR-003435-V1,OFR-003435,APP-0048308,REQ-2025-00735,1,1,initial,accepted,true,2025-08-30,2025-08-31,,,,,2025-10-13,113000,USD
OFR-003436-V1,OFR-003436,APP-0048324,REQ-2025-00759,1,1,initial,superseded,false,2025-08-25,,,,,,2025-09-22,46000,USD
OFR-003436-V2,OFR-003436,APP-0048324,REQ-2025-00759,1,2,negotiation_revision,accepted,false,2025-08-26,2025-08-27,,,,,2025-09-22,48000,USD
OFR-003436-V3,OFR-003436,APP-0048324,REQ-2025-00759,1,3,letter_reissue,accepted,true,2025-09-06,2025-09-06,,,,,2025-09-22,48000,USD
