application_id,candidate_id,requisition_id,application_date,source_channel,application_status,status_date,current_stage_code,disposition_reason
APP-0029543,CAND-0028824,REQ-2024-00134,2025-01-11,career_site,rejected,2025-01-16,review,experience_mismatch
APP-0029544,CAND-0028825,REQ-2024-00182,2025-01-11,job_board,rejected,2025-02-06,screen,not_qualified
APP-0029545,CAND-0028826,REQ-2024-00286,2025-01-11,career_site,rejected,2025-01-20,screen,requisition_cancelled
APP-0029546,CAND-0028827,REQ-2024-00449,2025-01-11,career_site,rejected,2025-01-15,review,experience_mismatch
APP-0029547,CAND-0028828,REQ-2024-00521,2025-01-11,sourced,rejected,2025-02-13,screen,experience_mismatch
APP-0029548,CAND-0028829,REQ-2024-00548,2025-01-11,career_site,rejected,2025-01-20,review,not_qualified
APP-0029549,CAND-0028830,REQ-2024-00548,2025-01-11,job_board,rejected,2025-01-14,review,experience_mismatch
APP-0029550,CAND-0028831,REQ-2024-00562,2025-01-11,job_board,rejected,2025-01-13,review,experience_mismatch
APP-0029551,CAND-0028832,REQ-2024-00697,2025-01-11,career_site,offer_accepted,2025-03-05,offer,
APP-0029552,CAND-0028833,REQ-2024-00723,2025-01-11,referral,rejected,2025-01-18,screen,experience_mismatch
APP-0029553,CAND-0028834,REQ-2024-00731,2025-01-11,linkedin,offer_declined,2025-02-20,offer,
APP-0029554,CAND-0028835,REQ-2024-00768,2025-01-11,job_board,rejected,2025-01-15,review,experience_mismatch
APP-0029555,CAND-0028836,REQ-2024-00768,2025-01-11,referral,rejected,2025-01-19,screen,experience_mismatch
APP-0029556,CAND-0028837,REQ-2024-00778,2025-01-11,career_site,rejected,2025-01-18,review,experience_mismatch
APP-0029557,CAND-0028838,REQ-2024-00806,2025-01-11,job_board,rejected,2025-01-16,review,experience_mismatch
APP-0029558,CAND-0028839,REQ-2024-00948,2025-01-11,job_board,rejected,2025-02-03,interview,interview_feedback
APP-0029559,CAND-0028840,REQ-2024-00958,2025-01-11,job_board,withdrawn,2025-01-20,screen,accepted_other_offer
APP-0029560,CAND-0028841,REQ-2024-00986,2025-01-11,job_board,rejected,2025-01-14,screen,not_qualified
APP-0029561,CAND-0028842,REQ-2024-00996,2025-01-11,sourced,rejected,2025-01-15,review,experience_mismatch
APP-0029562,CAND-0028843,REQ-2024-01013,2025-01-11,internal,withdrawn,2025-02-15,assessment,compensation_expectations
APP-0029563,CAND-0028844,REQ-2024-01019,2025-01-11,referral,rejected,2025-01-25,screen,experience_mismatch
APP-0029564,CAND-0028845,REQ-2024-01037,2025-01-11,job_board,rejected,2025-02-11,interview,interview_feedback
APP-0029565,CAND-0028846,REQ-2024-01061,2025-01-11,sourced,rejected,2025-02-01,interview,interview_feedback
APP-0029566,CAND-0028847,REQ-2024-01085,2025-01-11,linkedin,rejected,2025-01-17,review,experience_mismatch
APP-0029567,CAND-0028848,REQ-2024-01108,2025-01-11,career_site,rejected,2025-01-13,review,experience_mismatch
APP-0029568,CAND-0028849,REQ-2024-01108,2025-01-11,referral,withdrawn,2025-01-14,review,location
APP-0029569,CAND-0028850,REQ-2024-01152,2025-01-11,agency,rejected,2025-01-23,assessment,assessment_failed
APP-0029570,CAND-0028851,REQ-2024-01177,2025-01-11,job_board,rejected,2025-01-15,review,experience_mismatch
APP-0029571,CAND-0028852,REQ-2024-01180,2025-01-11,career_site,rejected,2025-01-17,screen,not_qualified
APP-0029572,CAND-0028853,REQ-2024-01183,2025-01-11,job_board,rejected,2025-02-03,interview,position_filled
APP-0029573,CAND-0028854,REQ-2024-01189,2025-01-11,linkedin,rejected,2025-01-17,review,experience_mismatch
APP-0029574,CAND-0028855,REQ-2024-01198,2025-01-11,career_site,withdrawn,2025-01-30,interview,compensation_expectations
APP-0029575,CAND-0028856,REQ-2024-01199,2025-01-11,sourced,rejected,2025-01-15,review,not_qualified
APP-0029576,CAND-0028857,REQ-2024-01210,2025-01-11,linkedin,withdrawn,2025-01-26,screen,location
APP-0029577,CAND-0028858,REQ-2024-01211,2025-01-11,job_board,withdrawn,2025-01-13,review,no_response
APP-0029578,CAND-0028859,REQ-2024-01216,2025-01-11,job_board,rejected,2025-01-22,review,not_qualified
APP-0029579,CAND-0028860,REQ-2024-01216,2025-01-11,career_site,rejected,2025-01-15,review,experience_mismatch
APP-0029580,CAND-0028861,REQ-2024-01217,2025-01-11,job_board,rejected,2025-01-13,screen,not_qualified
APP-0029581,CAND-0028862,REQ-2024-01218,2025-01-11,career_site,rejected,2025-01-22,review,position_filled
APP-0029582,CAND-0028863,REQ-2024-01219,2025-01-11,job_board,rejected,2025-03-05,interview,position_filled
APP-0029583,CAND-0028864,REQ-2024-01219,2025-01-11,job_board,rejected,2025-01-13,review,experience_mismatch
APP-0029584,CAND-0028865,REQ-2024-01222,2025-01-11,career_site,rejected,2025-01-13,review,experience_mismatch
APP-0029585,CAND-0028866,REQ-2024-01225,2025-01-11,sourced,withdrawn,2025-01-13,review,no_response
APP-0029586,CAND-0028867,REQ-2024-01228,2025-01-11,sourced,rejected,2025-01-31,assessment,position_filled
APP-0029587,CAND-0028868,REQ-2024-01228,2025-01-11,job_board,rejected,2025-01-16,review,experience_mismatch
APP-0029588,CAND-0028869,REQ-2024-01232,2025-01-11,job_board,rejected,2025-01-27,interview,position_filled
APP-0029589,CAND-0028870,REQ-2024-01237,2025-01-11,sourced,rejected,2025-01-21,review,experience_mismatch
APP-0029590,CAND-0007575,REQ-2024-01237,2025-01-11,sourced,rejected,2025-01-25,assessment,assessment_failed
APP-0029591,CAND-0028871,REQ-2025-00003,2025-01-11,internal,rejected,2025-01-12,review,not_qualified
APP-0029592,CAND-0028872,REQ-2025-00003,2025-01-11,linkedin,rejected,2025-01-14,review,experience_mismatch
APP-0029593,CAND-0028873,REQ-2025-00004,2025-01-11,career_site,rejected,2025-01-13,review,experience_mismatch
APP-0029594,CAND-0028874,REQ-2025-00004,2025-01-11,career_site,rejected,2025-01-14,review,not_qualified
APP-0029595,CAND-0028875,REQ-2025-00004,2025-01-11,linkedin,offer_accepted,2025-01-28,offer,
APP-0029596,CAND-0028876,REQ-2025-00005,2025-01-11,career_site,rejected,2025-01-13,review,not_qualified
APP-0029597,CAND-0028877,REQ-2025-00005,2025-01-11,sourced,rejected,2025-01-21,screen,not_qualified
APP-0029598,CAND-0028878,REQ-2025-00005,2025-01-11,internal,rejected,2025-01-13,review,not_qualified
APP-0029599,CAND-0028879,REQ-2025-00006,2025-01-11,job_board,rejected,2025-01-14,review,experience_mismatch
APP-0029600,CAND-0028880,REQ-2025-00006,2025-01-11,internal,rejected,2025-01-20,screen,experience_mismatch
APP-0029601,CAND-0028881,REQ-2025-00008,2025-01-11,referral,rejected,2025-01-16,review,not_qualified
APP-0029602,CAND-0028882,REQ-2025-00009,2025-01-11,linkedin,rejected,2025-01-15,review,experience_mismatch
APP-0029603,CAND-0028883,REQ-2025-00014,2025-01-11,agency,rejected,2025-01-12,review,experience_mismatch
APP-0029604,CAND-0028884,REQ-2025-00014,2025-01-11,linkedin,rejected,2025-01-14,review,not_qualified
APP-0029605,CAND-0028885,REQ-2025-00014,2025-01-11,job_board,withdrawn,2025-02-01,assessment,no_response
APP-0029606,CAND-0028886,REQ-2025-00014,2025-01-11,linkedin,withdrawn,2025-01-12,review,location
APP-0029607,CAND-0028887,REQ-2025-00014,2025-01-11,job_board,offer_accepted,2025-01-25,offer,
APP-0029608,CAND-0028888,REQ-2025-00015,2025-01-11,linkedin,withdrawn,2025-01-28,assessment,personal
APP-0029609,CAND-0028889,REQ-2025-00017,2025-01-11,referral,rejected,2025-02-08,assessment,assessment_failed
APP-0029610,CAND-0028890,REQ-2025-00019,2025-01-11,career_site,rejected,2025-01-12,review,experience_mismatch
APP-0029611,CAND-0027694,REQ-2025-00019,2025-01-11,career_site,rejected,2025-01-23,assessment,assessment_failed
APP-0029612,CAND-0028891,REQ-2025-00021,2025-01-11,career_site,rejected,2025-01-15,screen,not_qualified
APP-0029613,CAND-0028892,REQ-2025-00021,2025-01-11,referral,rejected,2025-01-24,assessment,assessment_failed
APP-0029614,CAND-0028893,REQ-2025-00021,2025-01-11,agency,rejected,2025-01-16,review,experience_mismatch
APP-0029615,CAND-0028894,REQ-2025-00025,2025-01-11,career_site,withdrawn,2025-01-13,review,no_response
APP-0029616,CAND-0028895,REQ-2025-00028,2025-01-11,job_board,rejected,2025-01-16,screen,not_qualified
APP-0029617,CAND-0028896,REQ-2025-00028,2025-01-11,linkedin,rejected,2025-01-19,assessment,assessment_failed
APP-0029618,CAND-0028897,REQ-2024-00058,2025-01-12,referral,rejected,2025-02-01,assessment,assessment_failed
APP-0029619,CAND-0028898,REQ-2024-00492,2025-01-12,career_site,rejected,2025-01-17,review,not_qualified
APP-0029620,CAND-0028899,REQ-2024-00598,2025-01-12,job_board,withdrawn,2025-01-13,review,accepted_other_offer
APP-0029621,CAND-0028900,REQ-2024-00664,2025-01-12,career_site,rejected,2025-01-13,review,not_qualified
APP-0029622,CAND-0028901,REQ-2024-00690,2025-01-12,job_board,withdrawn,2025-01-16,review,accepted_other_offer
APP-0029623,CAND-0028902,REQ-2024-00690,2025-01-12,referral,rejected,2025-01-23,assessment,assessment_failed
APP-0029624,CAND-0028903,REQ-2024-00742,2025-01-12,linkedin,offer_accepted,2025-02-14,offer,
APP-0029625,CAND-0028904,REQ-2024-00752,2025-01-12,sourced,rejected,2025-01-15,review,not_qualified
APP-0029626,CAND-0028905,REQ-2024-00799,2025-01-12,linkedin,rejected,2025-01-13,review,experience_mismatch
APP-0029627,CAND-0028906,REQ-2024-00835,2025-01-12,job_board,rejected,2025-03-18,interview,interview_feedback
APP-0029628,CAND-0028907,REQ-2024-00859,2025-01-12,referral,rejected,2025-01-18,review,not_qualified
APP-0029629,CAND-0028908,REQ-2024-00909,2025-01-12,career_site,withdrawn,2025-02-01,assessment,accepted_other_offer
APP-0029630,CAND-0028909,REQ-2024-00942,2025-01-12,agency,withdrawn,2025-03-09,interview,accepted_other_offer
APP-0029631,CAND-0028910,REQ-2024-00972,2025-01-12,career_site,rejected,2025-02-06,assessment,assessment_failed
APP-0029632,CAND-0028911,REQ-2024-00972,2025-01-12,referral,rejected,2025-01-15,review,not_qualified
APP-0029633,CAND-0028912,REQ-2024-00985,2025-01-12,career_site,rejected,2025-01-23,review,not_qualified
APP-0029634,CAND-0028913,REQ-2024-00985,2025-01-12,linkedin,rejected,2025-01-30,screen,experience_mismatch
APP-0029635,CAND-0028914,REQ-2024-01004,2025-01-12,agency,rejected,2025-01-18,review,not_qualified
APP-0029636,CAND-0028915,REQ-2024-01038,2025-01-12,career_site,rejected,2025-01-19,review,experience_mismatch
APP-0029637,CAND-0028916,REQ-2024-01048,2025-01-12,job_board,rejected,2025-01-17,review,experience_mismatch
APP-0029638,CAND-0028917,REQ-2024-01052,2025-01-12,job_board,rejected,2025-01-21,screen,position_filled
APP-0029639,CAND-0028918,REQ-2024-01076,2025-01-12,sourced,rejected,2025-01-17,review,experience_mismatch
APP-0029640,CAND-0028919,REQ-2024-01081,2025-01-12,job_board,offer_declined,2025-02-19,offer,
APP-0029641,CAND-0028920,REQ-2024-01085,2025-01-12,internal,rejected,2025-01-14,review,not_qualified
APP-0029642,CAND-0028921,REQ-2024-01091,2025-01-12,referral,rejected,2025-01-25,screen,experience_mismatch
APP-0029643,CAND-0028922,REQ-2024-01098,2025-01-12,job_board,offer_accepted,2025-02-12,offer,
APP-0029644,CAND-0028923,REQ-2024-01107,2025-01-12,linkedin,rejected,2025-01-26,assessment,assessment_failed
APP-0029645,CAND-0006237,REQ-2024-01148,2025-01-12,job_board,rejected,2025-01-12,review,position_filled
APP-0029646,CAND-0028924,REQ-2024-01160,2025-01-12,career_site,rejected,2025-01-14,review,experience_mismatch
APP-0029647,CAND-0028925,REQ-2024-01183,2025-01-12,agency,rejected,2025-01-24,screen,not_qualified
APP-0029648,CAND-0028926,REQ-2024-01189,2025-01-12,job_board,rejected,2025-01-23,review,experience_mismatch
APP-0029649,CAND-0028927,REQ-2024-01194,2025-01-12,job_board,rejected,2025-01-14,review,not_qualified
APP-0029650,CAND-0028928,REQ-2024-01196,2025-01-12,linkedin,rejected,2025-01-24,assessment,assessment_failed
APP-0029651,CAND-0028929,REQ-2024-01196,2025-01-12,linkedin,rejected,2025-01-15,review,experience_mismatch
APP-0029652,CAND-0028930,REQ-2024-01209,2025-01-12,linkedin,rejected,2025-01-14,review,not_qualified
APP-0029653,CAND-0028931,REQ-2024-01211,2025-01-12,linkedin,rejected,2025-01-16,review,not_qualified
APP-0029654,CAND-0028932,REQ-2024-01222,2025-01-12,linkedin,rejected,2025-01-19,review,experience_mismatch
APP-0029655,CAND-0028933,REQ-2024-01223,2025-01-12,referral,rejected,2025-01-28,screen,experience_mismatch
APP-0029656,CAND-0028934,REQ-2024-01226,2025-01-12,career_site,rejected,2025-01-13,review,experience_mismatch
APP-0029657,CAND-0028935,REQ-2024-01227,2025-01-12,job_board,rejected,2025-01-20,screen,not_qualified
APP-0029658,CAND-0028936,REQ-2024-01227,2025-01-12,linkedin,rejected,2025-01-28,screen,not_qualified
APP-0029659,CAND-0028937,REQ-2024-01228,2025-01-12,job_board,rejected,2025-01-14,review,experience_mismatch
APP-0029660,CAND-0028938,REQ-2024-01230,2025-01-12,career_site,rejected,2025-01-16,review,not_qualified
APP-0029661,CAND-0001863,REQ-2024-01232,2025-01-12,job_board,rejected,2025-01-27,assessment,position_filled
APP-0029662,CAND-0028939,REQ-2024-01233,2025-01-12,career_site,withdrawn,2025-01-14,review,accepted_other_offer
APP-0029663,CAND-0028940,REQ-2024-01235,2025-01-12,linkedin,rejected,2025-01-19,review,not_qualified
APP-0029664,CAND-0028941,REQ-2024-01236,2025-01-12,sourced,rejected,2025-01-19,review,experience_mismatch
APP-0029665,CAND-0028942,REQ-2025-00003,2025-01-12,career_site,rejected,2025-01-15,review,not_qualified
APP-0029666,CAND-0028943,REQ-2025-00003,2025-01-12,career_site,rejected,2025-01-24,assessment,assessment_failed
APP-0029667,CAND-0028944,REQ-2025-00003,2025-01-12,linkedin,rejected,2025-01-27,interview,interview_feedback
APP-0029668,CAND-0028945,REQ-2025-00003,2025-01-12,referral,rejected,2025-01-18,review,not_qualified
APP-0029669,CAND-0028946,REQ-2025-00004,2025-01-12,career_site,rejected,2025-01-13,review,not_qualified
APP-0029670,CAND-0028947,REQ-2025-00004,2025-01-12,job_board,rejected,2025-01-15,review,experience_mismatch
APP-0029671,CAND-0028948,REQ-2025-00005,2025-01-12,referral,withdrawn,2025-01-23,screen,personal
APP-0029672,CAND-0028949,REQ-2025-00005,2025-01-12,career_site,rejected,2025-01-19,screen,experience_mismatch
APP-0029673,CAND-0028950,REQ-2025-00005,2025-01-12,career_site,offer_accepted,2025-02-01,offer,
APP-0029674,CAND-0028951,REQ-2025-00009,2025-01-12,career_site,rejected,2025-01-15,review,experience_mismatch
APP-0029675,CAND-0028952,REQ-2025-00010,2025-01-12,internal,rejected,2025-01-18,review,experience_mismatch
APP-0029676,CAND-0028953,REQ-2025-00012,2025-01-12,career_site,rejected,2025-01-21,review,experience_mismatch
APP-0029677,CAND-0028954,REQ-2025-00012,2025-01-12,job_board,rejected,2025-03-05,interview,interview_feedback
APP-0029678,CAND-0028955,REQ-2025-00014,2025-01-12,career_site,rejected,2025-01-18,screen,experience_mismatch
APP-0029679,CAND-0028956,REQ-2025-00014,2025-01-12,sourced,rejected,2025-01-14,review,not_qualified
APP-0029680,CAND-0028957,REQ-2025-00015,2025-01-12,linkedin,rejected,2025-01-17,review,experience_mismatch
APP-0029681,CAND-0028958,REQ-2025-00017,2025-01-12,job_board,rejected,2025-01-16,review,not_qualified
APP-0029682,CAND-0002043,REQ-2025-00017,2025-01-12,job_board,rejected,2025-02-09,interview,interview_feedback
APP-0029683,CAND-0028959,REQ-2025-00019,2025-01-12,linkedin,rejected,2025-01-16,review,experience_mismatch
APP-0029684,CAND-0028960,REQ-2025-00020,2025-01-12,job_board,rejected,2025-01-15,review,not_qualified
APP-0029685,CAND-0028961,REQ-2025-00021,2025-01-12,career_site,rejected,2025-02-02,interview,interview_feedback
APP-0029686,CAND-0028962,REQ-2025-00022,2025-01-12,job_board,rejected,2025-01-15,review,not_qualified
APP-0029687,CAND-0028963,REQ-2025-00022,2025-01-12,agency,withdrawn,2025-01-14,review,no_response
APP-0029688,CAND-0028964,REQ-2025-00024,2025-01-12,job_board,rejected,2025-01-19,screen,experience_mismatch
APP-0029689,CAND-0028965,REQ-2025-00024,2025-01-12,career_site,rejected,2025-01-19,review,experience_mismatch
APP-0029690,CAND-0028966,REQ-2025-00024,2025-01-12,referral,rejected,2025-01-31,interview,interview_feedback
APP-0029691,CAND-0028967,REQ-2025-00028,2025-01-12,job_board,rejected,2025-01-26,assessment,assessment_failed
APP-0029692,CAND-0028968,REQ-2025-00030,2025-01-12,job_board,withdrawn,2025-03-01,interview,location
APP-0029693,CAND-0028969,REQ-2024-00579,2025-01-13,career_site,rejected,2025-01-27,screen,experience_mismatch
APP-0029694,CAND-0018535,REQ-2024-00584,2025-01-13,career_site,withdrawn,2025-01-17,review,compensation_expectations
APP-0029695,CAND-0028970,REQ-2024-00601,2025-01-13,job_board,rejected,2025-01-24,review,experience_mismatch
APP-0029696,CAND-0028971,REQ-2024-00697,2025-01-13,career_site,rejected,2025-01-22,review,experience_mismatch
APP-0029697,CAND-0028972,REQ-2024-00774,2025-01-13,career_site,rejected,2025-01-15,review,not_qualified
APP-0029698,CAND-0028973,REQ-2024-00782,2025-01-13,career_site,rejected,2025-01-31,interview,interview_feedback
APP-0029699,CAND-0028974,REQ-2024-00806,2025-01-13,linkedin,rejected,2025-01-17,review,not_qualified
APP-0029700,CAND-0028975,REQ-2024-00806,2025-01-13,career_site,rejected,2025-01-21,review,experience_mismatch
APP-0029701,CAND-0028976,REQ-2024-00841,2025-01-13,career_site,rejected,2025-01-16,review,not_qualified
APP-0029702,CAND-0028977,REQ-2024-00859,2025-01-13,referral,offer_accepted,2025-03-04,offer,
APP-0029703,CAND-0028978,REQ-2024-00892,2025-01-13,job_board,rejected,2025-01-18,review,experience_mismatch
APP-0029704,CAND-0028979,REQ-2024-00934,2025-01-13,linkedin,withdrawn,2025-01-16,review,accepted_other_offer
APP-0029705,CAND-0028980,REQ-2024-00951,2025-01-13,job_board,rejected,2025-01-25,screen,experience_mismatch
APP-0029706,CAND-0028981,REQ-2024-01004,2025-01-13,linkedin,withdrawn,2025-02-09,interview,accepted_other_offer
APP-0029707,CAND-0028982,REQ-2024-01042,2025-01-13,career_site,rejected,2025-01-17,review,not_qualified
APP-0029708,CAND-0028983,REQ-2024-01048,2025-01-13,linkedin,rejected,2025-01-15,review,experience_mismatch
APP-0029709,CAND-0028984,REQ-2024-01053,2025-01-13,career_site,rejected,2025-01-27,assessment,assessment_failed
APP-0029710,CAND-0028985,REQ-2024-01083,2025-01-13,career_site,rejected,2025-01-20,screen,not_qualified
APP-0029711,CAND-0028347,REQ-2024-01135,2025-01-13,internal,offer_accepted,2025-02-16,offer,
APP-0029712,CAND-0028986,REQ-2024-01137,2025-01-13,referral,offer_accepted,2025-03-01,offer,
APP-0029713,CAND-0013391,REQ-2024-01151,2025-01-13,career_site,withdrawn,2025-01-18,review,compensation_expectations
APP-0029714,CAND-0028987,REQ-2024-01151,2025-01-13,job_board,rejected,2025-02-05,assessment,assessment_failed
APP-0029715,CAND-0028988,REQ-2024-01174,2025-01-13,career_site,withdrawn,2025-01-16,review,no_response
APP-0029716,CAND-0028989,REQ-2024-01175,2025-01-13,linkedin,rejected,2025-02-19,interview,interview_feedback
APP-0029717,CAND-0027921,REQ-2024-01175,2025-01-13,career_site,rejected,2025-01-16,review,not_qualified
APP-0029718,CAND-0028990,REQ-2024-01189,2025-01-13,career_site,rejected,2025-01-15,review,experience_mismatch
APP-0029719,CAND-0028991,REQ-2024-01198,2025-01-13,career_site,rejected,2025-01-20,review,experience_mismatch
APP-0029720,CAND-0028992,REQ-2024-01202,2025-01-13,career_site,rejected,2025-01-15,review,experience_mismatch
APP-0029721,CAND-0028993,REQ-2024-01206,2025-01-13,job_board,rejected,2025-01-29,interview,position_filled
APP-0029722,CAND-0028994,REQ-2024-01209,2025-01-13,agency,withdrawn,2025-01-25,interview,location
